part_i,part_j,zone_fid_i,zone_fid_j,distance_m,adjacent,same_paddock,community_i,community_j,same_community,support_level,unit,period_label,weighting,estimand
28_riverine,48_aeolian,28,48,3551.5133176600157,0,0,riverine,aeolian,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_riverine,48_inland,28,48,3872.4190899887144,0,0,riverine,inland,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_riverine,48_riverine,28,48,3650.320061419306,0,0,riverine,riverine,1,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_riverine,49_inland,28,49,5121.595660708216,0,0,riverine,inland,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_riverine,50_inland,28,50,24691.05412527459,0,0,riverine,inland,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_riverine,51_aeolian,28,51,14575.20411891511,0,0,riverine,aeolian,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_riverine,51_inland,28,51,16775.82057779553,0,0,riverine,inland,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_riverine,51_riverine,28,51,16137.471797973843,0,0,riverine,riverine,1,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_riverine,52_inland,28,52,18508.90814852916,0,0,riverine,inland,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_riverine,52_riverine,28,52,18293.57780148862,0,0,riverine,riverine,1,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_riverine,53_inland,28,53,6923.701371179207,0,0,riverine,inland,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_riverine,53_riverine,28,53,8241.053452136211,0,0,riverine,riverine,1,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_riverine,54_aeolian,28,54,13095.172915817653,0,0,riverine,aeolian,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_riverine,54_riverine,28,54,13224.42071181599,0,0,riverine,riverine,1,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_riverine,55_aeolian,28,55,12578.184709282788,0,0,riverine,aeolian,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_riverine,55_inland,28,55,10650.447264187702,0,0,riverine,inland,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_riverine,55_riverine,28,55,12794.353822152,0,0,riverine,riverine,1,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_riverine,56_aeolian,28,56,15462.16167174158,0,0,riverine,aeolian,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_riverine,56_inland,28,56,16993.560611152105,0,0,riverine,inland,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_riverine,56_riverine,28,56,16096.436538734766,0,0,riverine,riverine,1,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_riverine,57_aeolian,28,57,17244.39404052083,0,0,riverine,aeolian,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_riverine,57_inland,28,57,17812.687982409756,0,0,riverine,inland,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_riverine,57_riverine,28,57,17847.513349167264,0,0,riverine,riverine,1,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_riverine,58_aeolian,28,58,18089.68371267192,0,0,riverine,aeolian,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_riverine,58_inland,28,58,17538.404360709515,0,0,riverine,inland,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_riverine,58_riverine,28,58,17164.041642238844,0,0,riverine,riverine,1,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_riverine,59_aeolian,28,59,14138.708434584902,0,0,riverine,aeolian,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_riverine,59_riverine,28,59,13934.465686579559,0,0,riverine,riverine,1,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_riverine,60_aeolian,28,60,19602.6067045234,0,0,riverine,aeolian,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_riverine,60_riverine,28,60,18025.45138045932,0,0,riverine,riverine,1,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_riverine,61_aeolian,28,61,11504.209373296837,0,0,riverine,aeolian,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_riverine,61_inland,28,61,11052.517660109876,0,0,riverine,inland,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_riverine,61_riverine,28,61,11379.517761007075,0,0,riverine,riverine,1,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_riverine,62_aeolian,28,62,16337.380647479298,0,0,riverine,aeolian,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_riverine,62_inland,28,62,16325.106116187893,0,0,riverine,inland,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_riverine,62_riverine,28,62,15865.09362760855,0,0,riverine,riverine,1,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_riverine,63_aeolian,28,63,14682.43472564009,0,0,riverine,aeolian,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_riverine,63_inland,28,63,13234.291287171984,0,0,riverine,inland,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_riverine,63_riverine,28,63,14640.873528200438,0,0,riverine,riverine,1,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_riverine,64_inland,28,64,10164.607873611782,0,0,riverine,inland,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
28_riverine,64_riverine,28,64,10573.83473440087,0,0,riverine,riverine,1,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
29_inland,30_inland,29,30,5955.390804516157,0,0,inland,inland,1,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
29_inland,31_aeolian,29,31,12257.422524412688,0,0,inland,aeolian,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
29_inland,31_inland,29,31,11272.435503476352,0,0,inland,inland,1,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
29_inland,31_riverine,29,31,11979.883314170142,0,0,inland,riverine,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
29_inland,32_inland,29,32,7527.295026345043,0,0,inland,inland,1,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
29_inland,32_riverine,29,32,9142.380621720855,0,0,inland,riverine,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
29_inland,33_inland,29,33,8309.26600992728,0,0,inland,inland,1,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
29_inland,34_inland,29,34,3539.2131716206613,0,0,inland,inland,1,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
29_inland,35_inland,29,35,6457.910611869007,0,0,inland,inland,1,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
29_inland,36_inland,29,36,2382.492755190912,0,0,inland,inland,1,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
29_inland,37_aeolian,29,37,5423.796411398501,0,0,inland,aeolian,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
29_inland,37_inland,29,37,5430.047099867956,0,0,inland,inland,1,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
29_inland,37_riverine,29,37,5534.090684052818,0,0,inland,riverine,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
