patch_id,community,community_short,n_cells,area_ha,veg_p05_temporal_mean,veg_p05_within_sd,mean_share_cells_wet,n_years_ge30_valid,meets_support_rule,meets_bare_33_cells,meets_500_cells,size_matched,veg_p05_spatial_mean_over_years,mean_share_cells_wet_armB,n_years_fitted,within_patch_slope,within_patch_r,within_patch_resid_ac1,within_patch_fitted,descriptive_offset_pp,offset_note,residual_vs_registered_115part_line,residual_vs_registered_64paddock_line,n_components,n_components_note,metric_note,descriptive_offset_note,registered_lines_note,unit_construction,selection_rule,support_level,period_label,land_use_label,pixel_constant_ha
U0284,Inland Floodplain Shrublands / Swamps,inland,5,0.311757141995912,58.787697,1.2575985,21.142857,0,0,0,0,0,,,,,,,,,,,,1,"1 by construction: a patch is defined as a single 8-connected component, unlike a real part which may be several","veg_p05_spatial_mean_over_years and veg_p05_temporal_mean are DIFFERENT METRICS and are never co-plotted, differenced or captioned with one word. Arm B uses the first, Arm A the second.",offset is against Arm A's zoned DISPLAY SMOOTHER on the temporal metric: not a residual and not a test. NA where the patch is outside the zoned water range.,"115-part: 52.697196 + 0.547274 x mean water; 64-paddock: 52.652934 + 0.547838 x mean water. Both APPLIED, neither refitted.","8-connected component within one vegetation community, outside every management zone","meets_support_rule = >=25 water years with >=30 valid cells; meets_500_cells = the PARTSCATTER floor used by Arm A; meets_bare_33_cells = v1's threshold, for contrast; size_matched = inside this community's real-part IQR",pixel,1988-2022 (35 water years),unzoned standard-grazing country,0.06235142839918241
U0285,Inland Floodplain Shrublands / Swamps,inland,1,0.0623514283991824,62.013515,,42.857143,0,0,0,0,0,,,,,,,,,,,,1,"1 by construction: a patch is defined as a single 8-connected component, unlike a real part which may be several","veg_p05_spatial_mean_over_years and veg_p05_temporal_mean are DIFFERENT METRICS and are never co-plotted, differenced or captioned with one word. Arm B uses the first, Arm A the second.",offset is against Arm A's zoned DISPLAY SMOOTHER on the temporal metric: not a residual and not a test. NA where the patch is outside the zoned water range.,"115-part: 52.697196 + 0.547274 x mean water; 64-paddock: 52.652934 + 0.547838 x mean water. Both APPLIED, neither refitted.","8-connected component within one vegetation community, outside every management zone","meets_support_rule = >=25 water years with >=30 valid cells; meets_500_cells = the PARTSCATTER floor used by Arm A; meets_bare_33_cells = v1's threshold, for contrast; size_matched = inside this community's real-part IQR",pixel,1988-2022 (35 water years),unzoned standard-grazing country,0.06235142839918241
U0286,Inland Floodplain Shrublands / Swamps,inland,31,1.9328942803746547,52.10619,7.030731,21.658987,35,1,0,0,0,75.3591762815203,21.65898617511521,35.0,0.1073450220140246,0.3280384726977834,0.5361579360809254,1.0,,,10.808585923477935,10.84062661331754,1,"1 by construction: a patch is defined as a single 8-connected component, unlike a real part which may be several","veg_p05_spatial_mean_over_years and veg_p05_temporal_mean are DIFFERENT METRICS and are never co-plotted, differenced or captioned with one word. Arm B uses the first, Arm A the second.",offset is against Arm A's zoned DISPLAY SMOOTHER on the temporal metric: not a residual and not a test. NA where the patch is outside the zoned water range.,"115-part: 52.697196 + 0.547274 x mean water; 64-paddock: 52.652934 + 0.547838 x mean water. Both APPLIED, neither refitted.","8-connected component within one vegetation community, outside every management zone","meets_support_rule = >=25 water years with >=30 valid cells; meets_500_cells = the PARTSCATTER floor used by Arm A; meets_bare_33_cells = v1's threshold, for contrast; size_matched = inside this community's real-part IQR",pixel,1988-2022 (35 water years),unzoned standard-grazing country,0.06235142839918241
U0287,Inland Floodplain Shrublands / Swamps,inland,1,0.0623514283991824,69.4978,,28.571428,0,0,0,0,0,,,,,,,,,,,,1,"1 by construction: a patch is defined as a single 8-connected component, unlike a real part which may be several","veg_p05_spatial_mean_over_years and veg_p05_temporal_mean are DIFFERENT METRICS and are never co-plotted, differenced or captioned with one word. Arm B uses the first, Arm A the second.",offset is against Arm A's zoned DISPLAY SMOOTHER on the temporal metric: not a residual and not a test. NA where the patch is outside the zoned water range.,"115-part: 52.697196 + 0.547274 x mean water; 64-paddock: 52.652934 + 0.547838 x mean water. Both APPLIED, neither refitted.","8-connected component within one vegetation community, outside every management zone","meets_support_rule = >=25 water years with >=30 valid cells; meets_500_cells = the PARTSCATTER floor used by Arm A; meets_bare_33_cells = v1's threshold, for contrast; size_matched = inside this community's real-part IQR",pixel,1988-2022 (35 water years),unzoned standard-grazing country,0.06235142839918241
U0288,Inland Floodplain Shrublands / Swamps,inland,1,0.0623514283991824,57.41508,,5.714286,0,0,0,0,0,,,,,,,,,,,,1,"1 by construction: a patch is defined as a single 8-connected component, unlike a real part which may be several","veg_p05_spatial_mean_over_years and veg_p05_temporal_mean are DIFFERENT METRICS and are never co-plotted, differenced or captioned with one word. Arm B uses the first, Arm A the second.",offset is against Arm A's zoned DISPLAY SMOOTHER on the temporal metric: not a residual and not a test. NA where the patch is outside the zoned water range.,"115-part: 52.697196 + 0.547274 x mean water; 64-paddock: 52.652934 + 0.547838 x mean water. Both APPLIED, neither refitted.","8-connected component within one vegetation community, outside every management zone","meets_support_rule = >=25 water years with >=30 valid cells; meets_500_cells = the PARTSCATTER floor used by Arm A; meets_bare_33_cells = v1's threshold, for contrast; size_matched = inside this community's real-part IQR",pixel,1988-2022 (35 water years),unzoned standard-grazing country,0.06235142839918241
U0289,Inland Floodplain Shrublands / Swamps,inland,5,0.311757141995912,81.031685,0.67359936,54.85714,0,0,0,0,0,,,,,,,,,,,,1,"1 by construction: a patch is defined as a single 8-connected component, unlike a real part which may be several","veg_p05_spatial_mean_over_years and veg_p05_temporal_mean are DIFFERENT METRICS and are never co-plotted, differenced or captioned with one word. Arm B uses the first, Arm A the second.",offset is against Arm A's zoned DISPLAY SMOOTHER on the temporal metric: not a residual and not a test. NA where the patch is outside the zoned water range.,"115-part: 52.697196 + 0.547274 x mean water; 64-paddock: 52.652934 + 0.547838 x mean water. Both APPLIED, neither refitted.","8-connected component within one vegetation community, outside every management zone","meets_support_rule = >=25 water years with >=30 valid cells; meets_500_cells = the PARTSCATTER floor used by Arm A; meets_bare_33_cells = v1's threshold, for contrast; size_matched = inside this community's real-part IQR",pixel,1988-2022 (35 water years),unzoned standard-grazing country,0.06235142839918241
U0290,Inland Floodplain Shrublands / Swamps,inland,6,0.3741085703950945,76.72969,2.3058493,60.0,0,0,0,0,0,,,,,,,,,,,,1,"1 by construction: a patch is defined as a single 8-connected component, unlike a real part which may be several","veg_p05_spatial_mean_over_years and veg_p05_temporal_mean are DIFFERENT METRICS and are never co-plotted, differenced or captioned with one word. Arm B uses the first, Arm A the second.",offset is against Arm A's zoned DISPLAY SMOOTHER on the temporal metric: not a residual and not a test. NA where the patch is outside the zoned water range.,"115-part: 52.697196 + 0.547274 x mean water; 64-paddock: 52.652934 + 0.547838 x mean water. Both APPLIED, neither refitted.","8-connected component within one vegetation community, outside every management zone","meets_support_rule = >=25 water years with >=30 valid cells; meets_500_cells = the PARTSCATTER floor used by Arm A; meets_bare_33_cells = v1's threshold, for contrast; size_matched = inside this community's real-part IQR",pixel,1988-2022 (35 water years),unzoned standard-grazing country,0.06235142839918241
U0291,Inland Floodplain Shrublands / Swamps,inland,6,0.3741085703950945,71.79844,1.2320924,56.666668,0,0,0,0,0,,,,,,,,,,,,1,"1 by construction: a patch is defined as a single 8-connected component, unlike a real part which may be several","veg_p05_spatial_mean_over_years and veg_p05_temporal_mean are DIFFERENT METRICS and are never co-plotted, differenced or captioned with one word. Arm B uses the first, Arm A the second.",offset is against Arm A's zoned DISPLAY SMOOTHER on the temporal metric: not a residual and not a test. NA where the patch is outside the zoned water range.,"115-part: 52.697196 + 0.547274 x mean water; 64-paddock: 52.652934 + 0.547838 x mean water. Both APPLIED, neither refitted.","8-connected component within one vegetation community, outside every management zone","meets_support_rule = >=25 water years with >=30 valid cells; meets_500_cells = the PARTSCATTER floor used by Arm A; meets_bare_33_cells = v1's threshold, for contrast; size_matched = inside this community's real-part IQR",pixel,1988-2022 (35 water years),unzoned standard-grazing country,0.06235142839918241
U0292,Inland Floodplain Shrublands / Swamps,inland,6,0.3741085703950945,60.239033,2.7467945,48.571426,0,0,0,0,0,,,,,,,,,,,,1,"1 by construction: a patch is defined as a single 8-connected component, unlike a real part which may be several","veg_p05_spatial_mean_over_years and veg_p05_temporal_mean are DIFFERENT METRICS and are never co-plotted, differenced or captioned with one word. Arm B uses the first, Arm A the second.",offset is against Arm A's zoned DISPLAY SMOOTHER on the temporal metric: not a residual and not a test. NA where the patch is outside the zoned water range.,"115-part: 52.697196 + 0.547274 x mean water; 64-paddock: 52.652934 + 0.547838 x mean water. Both APPLIED, neither refitted.","8-connected component within one vegetation community, outside every management zone","meets_support_rule = >=25 water years with >=30 valid cells; meets_500_cells = the PARTSCATTER floor used by Arm A; meets_bare_33_cells = v1's threshold, for contrast; size_matched = inside this community's real-part IQR",pixel,1988-2022 (35 water years),unzoned standard-grazing country,0.06235142839918241
U0293,Inland Floodplain Shrublands / Swamps,inland,309,19.266591375347364,65.90783,8.467217,38.71475,35,1,1,0,0,75.49638787405831,38.71474803513639,35.0,0.1042705471841009,0.4387782008205092,0.357227879768032,1.0,,,1.6116270484713198,1.634043739985259,1,"1 by construction: a patch is defined as a single 8-connected component, unlike a real part which may be several","veg_p05_spatial_mean_over_years and veg_p05_temporal_mean are DIFFERENT METRICS and are never co-plotted, differenced or captioned with one word. Arm B uses the first, Arm A the second.",offset is against Arm A's zoned DISPLAY SMOOTHER on the temporal metric: not a residual and not a test. NA where the patch is outside the zoned water range.,"115-part: 52.697196 + 0.547274 x mean water; 64-paddock: 52.652934 + 0.547838 x mean water. Both APPLIED, neither refitted.","8-connected component within one vegetation community, outside every management zone","meets_support_rule = >=25 water years with >=30 valid cells; meets_500_cells = the PARTSCATTER floor used by Arm A; meets_bare_33_cells = v1's threshold, for contrast; size_matched = inside this community's real-part IQR",pixel,1988-2022 (35 water years),unzoned standard-grazing country,0.06235142839918241
U0294,Inland Floodplain Shrublands / Swamps,inland,1,0.0623514283991824,59.871914,,22.857143,0,0,0,0,0,,,,,,,,,,,,1,"1 by construction: a patch is defined as a single 8-connected component, unlike a real part which may be several","veg_p05_spatial_mean_over_years and veg_p05_temporal_mean are DIFFERENT METRICS and are never co-plotted, differenced or captioned with one word. Arm B uses the first, Arm A the second.",offset is against Arm A's zoned DISPLAY SMOOTHER on the temporal metric: not a residual and not a test. NA where the patch is outside the zoned water range.,"115-part: 52.697196 + 0.547274 x mean water; 64-paddock: 52.652934 + 0.547838 x mean water. Both APPLIED, neither refitted.","8-connected component within one vegetation community, outside every management zone","meets_support_rule = >=25 water years with >=30 valid cells; meets_500_cells = the PARTSCATTER floor used by Arm A; meets_bare_33_cells = v1's threshold, for contrast; size_matched = inside this community's real-part IQR",pixel,1988-2022 (35 water years),unzoned standard-grazing country,0.06235142839918241
U0295,Inland Floodplain Shrublands / Swamps,inland,1,0.0623514283991824,68.403336,,8.571428,0,0,0,0,0,,,,,,,,,,,,1,"1 by construction: a patch is defined as a single 8-connected component, unlike a real part which may be several","veg_p05_spatial_mean_over_years and veg_p05_temporal_mean are DIFFERENT METRICS and are never co-plotted, differenced or captioned with one word. Arm B uses the first, Arm A the second.",offset is against Arm A's zoned DISPLAY SMOOTHER on the temporal metric: not a residual and not a test. NA where the patch is outside the zoned water range.,"115-part: 52.697196 + 0.547274 x mean water; 64-paddock: 52.652934 + 0.547838 x mean water. Both APPLIED, neither refitted.","8-connected component within one vegetation community, outside every management zone","meets_support_rule = >=25 water years with >=30 valid cells; meets_500_cells = the PARTSCATTER floor used by Arm A; meets_bare_33_cells = v1's threshold, for contrast; size_matched = inside this community's real-part IQR",pixel,1988-2022 (35 water years),unzoned standard-grazing country,0.06235142839918241
